keypoint_1,keypoint_2,keypoint_3,keypoint_4,keypoint_5,keypoint_6,keypoint_7,keypoint_8,keypoint_9,keypoint_10,keypoint_11,keypoint_12,keypoint_13,keypoint_14,keypoint_15,keypoint_16,keypoint_17,keypoint_18,keypoint_19,keypoint_20,keypoint_21,keypoint_22,keypoint_23,keypoint_24,keypoint_25,keypoint_26,keypoint_27,keypoint_28,keypoint_29,keypoint_30,keypoint_31,keypoint_32,keypoint_33,keypoint_34,keypoint_35,keypoint_36,keypoint_37,keypoint_38,keypoint_39,keypoint_40,keypoint_41,keypoint_42,keypoint_43,keypoint_44,keypoint_45,keypoint_46,keypoint_47,keypoint_48,keypoint_49,keypoint_50,keypoint_51,keypoint_52,keypoint_53,keypoint_54,keypoint_55,keypoint_56,keypoint_57,keypoint_58,keypoint_59,keypoint_60,keypoint_61,keypoint_62,keypoint_63,keypoint_64,keypoint_65,keypoint_66,keypoint_67,keypoint_68,keypoint_69,keypoint_70,keypoint_71,keypoint_72,keypoint_73,keypoint_74,keypoint_75,keypoint_76,keypoint_77,keypoint_78,keypoint_79,keypoint_80,keypoint_81,keypoint_82,keypoint_83,keypoint_84,keypoint_85,keypoint_86,keypoint_87,keypoint_88,keypoint_89,keypoint_90,keypoint_91,keypoint_92,keypoint_93,keypoint_94,keypoint_95,keypoint_96,keypoint_97,keypoint_98,keypoint_99,keypoint_100,keypoint_101,keypoint_102,keypoint_103,keypoint_104,keypoint_105,keypoint_106,keypoint_107,keypoint_108,keypoint_109,keypoint_110,keypoint_111,keypoint_112,keypoint_113,keypoint_114,keypoint_115,keypoint_116,keypoint_117,keypoint_118,keypoint_119,keypoint_120,keypoint_121,keypoint_122,keypoint_123,keypoint_124,keypoint_125,keypoint_126,keypoint_127,keypoint_128,keypoint_129,keypoint_130,keypoint_131,keypoint_132,keypoint_133,keypoint_134,keypoint_135,keypoint_136,labels
163.6644744873047,90.51374053955078,146.50448608398438,103.10372161865234,41.13297653198242,26.284528732299805,53.388084411621094,157.1925506591797,157.66943359375,158.6403045654297,162.03150939941406,161.6643524169922,55.97401428222656,35.665958404541016,39.070892333984375,118.99366760253906,98.8903579711914,146.44195556640625,111.01502990722656,159.24703979492188,159.30332946777344,159.59410095214844,27.31363296508789,41.8753547668457,54.0494499206543,56.18645095825195,35.704593658447266,160.84628295898438,161.20401000976562,126.02833557128906,46.136905670166016,169.15574645996094,21.34957504272461,110.57768249511719,101.60157012939453,118.40459442138672,107.2280502319336,115.86317443847656,123.56889343261719,127.37008666992188,115.70285034179688,120.9100570678711,108.77574157714844,54.742958068847656,56.191368103027344,190.50357055664062,108.96394348144531,122.1100845336914,98.1427230834961,120.34996032714844,107.51457977294922,96.98250579833984,96.87699127197266,114.89810943603516,96.47692108154297,114.76570892333984,137.86338806152344,136.3439178466797,127.98320770263672,117.69877624511719,136.67214965820312,123.05982971191406,132.981689453125,141.54681396484375,145.2957763671875,132.02980041503906,139.26849365234375,125.58869171142578,71.17988586425781,72.47923278808594,14.85438346862793,12.259475708007812,146.19598388671875,142.89576721191406,140.797607421875,143.6569061279297,148.33287048339844,14.850378036499023,5.863682270050049,56.843605041503906,119.91089630126953,27.104421615600586,148.62828063964844,146.7614288330078,145.85275268554688,148.9431915283203,151.6804656982422,29.70345115661621,9.610432624816895,46.8969612121582,117.60250091552734,144.6572265625,140.16806030273438,137.06568908691406,139.70425415039062,146.00489807128906,2.7660064697265625,17.929628372192383,66.062255859375,122.51737976074219,14.657212257385254,26.840499877929688,29.247941970825195,9.695362091064453,145.52862548828125,148.99647521972656,122.22237396240234,51.05640411376953,12.18803882598877,14.706734657287598,7.413244724273682,140.77984619140625,146.18780517578125,124.71055603027344,60.5115852355957,3.826909065246582,18.80398178100586,137.44712829589844,144.48458862304688,127.587158203125,69.4720458984375,20.546741485595703,140.03028869628906,147.4224090576172,131.22470092773438,73.1555404663086,146.70132446289062,151.453857421875,127.77774047851562,59.71145248413086,20.404632568359375,68.73834991455078,124.22982025146484,54.44101333618164,120.91631317138672,80.6170425415039,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143.34060668945312,79.67415618896484,116.4934310913086,90.29397583007812,30.888317108154297,18.762798309326172,40.98743438720703,135.68515014648438,136.07150268554688,136.5502471923828,141.00244140625,141.8529510498047,45.48960494995117,29.200878143310547,36.621177673339844,100.87911224365234,88.11396026611328,117.35523223876953,97.93196105957031,138.20269775390625,138.654052734375,137.84164428710938,20.144046783447266,31.971410751342773,42.01131057739258,45.850189208984375,29.459745407104492,139.55239868164062,140.81082153320312,107.46320343017578,43.29758071899414,135.9790802001953,17.37890625,93.66423797607422,86.44845581054688,99.78665924072266,91.57571411132812,98.88854217529297,105.13831329345703,110.85942840576172,102.35234069824219,103.91778564453125,94.68984985351562,48.191436767578125,49.763465881347656,153.35243225097656,88.56051635742188,98.99272155761719,79.82157897949219,97.73783111572266,87.65314483642578,79.32560729980469,78.71334075927734,92.78321075439453,76.99069213867188,91.35658264160156,104.72405242919922,103.80874633789062,107.76211547851562,99.49382781982422,114.60354614257812,104.11561584472656,112.47984313964844,119.45574951171875,125.1913833618164,115.385498046875,118.91233825683594,108.48468780517578,62.545780181884766,63.638206481933594,12.167313575744629,10.09992790222168,126.63670349121094,124.31710052490234,122.61299133300781,126.22002410888672,130.4609375,14.648326873779297,3.0767178535461426,45.4872932434082,99.33538818359375,22.249948501586914,128.63645935058594,127.44862365722656,126.67479705810547,130.66864013671875,133.47303771972656,26.81207847595215,10.856095314025879,38.71316909790039,98.01473999023438,125.05218505859375,121.7898178100586,119.30259704589844,122.55443572998047,127.99486541748047,4.747509002685547,12.184321403503418,52.06065368652344,100.75364685058594,12.188788414001465,22.278059005737305,26.74646759033203,11.855621337890625,126.2375717163086,129.42662048339844,101.39886474609375,42.18864059448242,10.101356506347656,14.711282730102539,6.229217052459717,122.53697967529297,127.21688842773438,103.28916931152344,49.143531799316406,5.736138820648193,13.691840171813965,119.669677734375,125.58550262451172,105.25546264648438,55.81765365600586,16.530818939208984,122.73404693603516,129.21873474121094,110.22452545166016,61.553409576416016,128.75819396972656,133.35223388671875,108.7162857055664,52.639278411865234,16.40890121459961,56.403133392333984,103.28471374511719,46.507633209228516,101.65267181396484,64.56778717041016,0
142.8797149658203,79.5865707397461,115.89546966552734,90.09030151367188,30.913602828979492,18.820941925048828,41.002662658691406,135.05128479003906,135.2471466064453,135.54933166503906,139.93673706054688,141.02838134765625,45.388816833496094,29.08577537536621,35.70771789550781,100.11202239990234,88.03227996826172,117.9476318359375,97.65497589111328,137.90896606445312,138.40562438964844,137.49642944335938,20.237333297729492,32.04914093017578,42.112548828125,45.78508758544922,29.348102569580078,139.115966796875,140.38494873046875,108.13411712646484,43.57041931152344,136.3332061767578,17.066030502319336,93.82212829589844,86.6526870727539,99.91183471679688,91.43702697753906,98.61823272705078,104.77657318115234,110.38225555419922,101.98909759521484,103.9039306640625,94.64379119873047,48.28081130981445,49.67204284667969,153.39520263671875,87.88497924804688,98.36253356933594,79.07289123535156,98.22138977050781,88.07103729248047,79.62464904785156,79.05408477783203,93.30458068847656,76.24589538574219,90.72343444824219,105.59822082519531,103.96806335449219,107.71338653564453,99.51856994628906,114.505859375,103.755126953125,111.97847747802734,118.8603515625,124.4741439819336,114.78828430175781,118.6688461303711,108.23651123046875,62.209815979003906,63.364349365234375,12.122293472290039,10.091601371765137,126.14739227294922,123.62838745117188,121.72599029541016,125.28294372558594,129.80055236816406,14.508885383605957,3.0515637397766113,45.62458801269531,98.73987579345703,22.196102142333984,128.18898010253906,126.79532623291016,125.82337951660156,129.7576904296875,132.8379364013672,26.62858009338379,10.620977401733398,38.619537353515625,97.46525573730469,124.5115737915039,121.05371856689453,118.36701965332031,121.57601165771484,127.29560852050781,4.607870578765869,12.29697322845459,52.3443717956543,100.1151351928711,12.153087615966797,22.258136749267578,26.548097610473633,11.62440013885498,125.61904907226562,128.8253631591797,102.02640533447266,42.21175765991211,10.11803150177002,14.55016803741455,6.275928497314453,121.73619842529297,126.43224334716797,103.78950500488281,48.95384979248047,5.61554479598999,13.896045684814453,118.67899322509766,124.6172866821289,105.6303482055664,55.49711990356445,16.581560134887695,121.70902252197266,128.20632934570312,110.52863311767578,61.111549377441406,127.99779510498047,132.59332275390625,109.18492126464844,52.39606857299805,16.425649642944336,56.583106994628906,102.5394058227539,46.3676643371582,100.90154266357422,64.88697814941406,0
139.3872528076172,78.63542938232422,113.52269744873047,89.56793975830078,30.238636016845703,18.126880645751953,40.3408088684082,131.73878479003906,132.40126037597656,133.02378845214844,137.42970275878906,138.09405517578125,45.42082214355469,29.298967361450195,32.09082794189453,98.1436996459961,87.33317565917969,115.01611328125,97.28067779541016,134.87789916992188,135.08763122558594,134.6779327392578,19.658483505249023,31.444406509399414,41.509944915771484,45.89280700683594,29.622634887695312,135.9619140625,136.97926330566406,108.17060089111328,41.98904800415039,135.5667266845703,17.16246223449707,93.44098663330078,85.84513092041016,99.81685638427734,90.94829559326172,98.66328430175781,105.14534759521484,111.12179565429688,102.34285736083984,104.03128814697266,94.47140502929688,50.70331954956055,50.861324310302734,152.7224884033203,86.31439208984375,96.65306854248047,77.6264877319336,95.82378387451172,85.85785675048828,77.58137512207031,76.52674865722656,90.40445709228516,74.04867553710938,88.22908782958984,103.93054962158203,101.52220153808594,107.58040618896484,99.00506591796875,114.62712097167969,103.49472045898438,112.20589447021484,119.38167572021484,125.40263366699219,115.39461517333984,119.06172943115234,108.40508270263672,64.68631744384766,64.78652954101562,12.157783508300781,10.103361129760742,123.39913940429688,121.31399536132812,119.72235107421875,123.1717758178711,127.2359619140625,15.197378158569336,2.2950661182403564,42.92329788208008,97.06520080566406,22.241182327270508,125.15066528320312,124.23686981201172,123.60709381103516,127.49934387207031,130.0939483642578,27.354631423950195,11.48449993133545,35.28477096557617,95.54812622070312,121.98546600341797,118.9239730834961,116.5226058959961,119.56865692138672,124.86000061035156,5.17268180847168,11.337217330932617,50.09920883178711,98.61206817626953,12.219687461853027,22.336322784423828,27.340959548950195,12.5174560546875,122.68717193603516,125.59786987304688,102.03815460205078,40.617183685302734,10.133089065551758,15.233713150024414,5.936342716217041,119.12339782714844,123.56637573242188,104.12445068359375,47.8027458190918,6.027752876281738,13.040578842163086,116.2918472290039,122.00332641601562,106.13872528076172,54.600948333740234,16.411069869995117,119.10726928710938,125.46112823486328,111.10366821289062,60.61912536621094,125.0515365600586,129.48684692382812,109.56456756591797,51.572750091552734,16.233177185058594,54.7116813659668,100.82797241210938,43.83938217163086,98.99671173095703,66.50596618652344,0
138.244140625,78.60440826416016,112.40191650390625,89.27500915527344,30.15374755859375,18.085264205932617,40.22166442871094,130.42283630371094,130.8104705810547,131.29701232910156,135.77796936035156,136.64659118652344,45.24766159057617,29.12862777709961,34.125308990478516,97.11254119873047,86.54674530029297,114.77239227294922,96.40126037597656,133.3842010498047,133.69573974609375,133.1848602294922,19.375648498535156,31.08668327331543,41.09025192260742,45.44804763793945,29.262554168701172,135.00547790527344,135.94207763671875,105.30379486083984,42.20168685913086,135.251220703125,16.79261016845703,93.11624908447266,85.59735107421875,99.48859405517578,89.95623016357422,97.48589324951172,103.9026107788086,109.96330261230469,101.29146575927734,104.05879974365234,94.45011138916016,48.61671829223633,49.33433532714844,152.04135131835938,84.98889923095703,95.42085266113281,76.26338195800781,95.80287170410156,85.76264953613281,77.44343566894531,76.38461303710938,90.31462097167969,72.99560546875,87.19430541992188,103.61470794677734,102.4050064086914,106.95101165771484,98.46660614013672,113.97950744628906,102.32914733886719,110.8393783569336,117.93229675292969,124.03057098388672,114.16015625,118.73417663574219,108.04757690429688,62.42271041870117,62.989688873291016,12.11916732788086,10.068073272705078,121.803466796875,119.45211791992188,117.72429656982422,121.23533630371094,125.49581909179688,15.146380424499512,2.744199275970459,44.60681915283203,96.11864471435547,22.17083168029785,123.62973022460938,122.44786834716797,121.6846923828125,125.64686584472656,128.4368896484375,27.26226234436035,11.45895004272461,37.18631362915039,94.5230941772461,120.4140853881836,117.08842468261719,114.54740905761719,117.6455307006836,123.13585662841797,5.251895904541016,11.49029541015625,51.63153076171875,97.8121337890625,12.125996589660645,22.1883487701416,27.189647674560547,12.459856986999512,121.67047882080078,124.46261596679688,99.24726867675781,41.05421447753906,10.075252532958984,15.198681831359863,6.05067253112793,117.84396362304688,122.1646728515625,101.26956939697266,48.15913009643555,6.102166175842285,13.032651901245117,114.8668441772461,120.46192932128906,103.33927917480469,54.943077087402344,16.32840347290039,117.72439575195312,123.97846984863281,108.45133972167969,61.040924072265625,123.8772201538086,128.20736694335938,106.8188705444336,52.01609802246094,16.228404998779297,56.489768981933594,100.60257720947266,45.854209899902344,98.46932220458984,63.562381744384766,0
136.66929626464844,78.67636108398438,111.25965881347656,89.04844665527344,29.695825576782227,17.84876823425293,39.57920837402344,129.786376953125,130.03797912597656,130.37490844726562,134.25698852539062,135.05807495117188,44.39279556274414,28.606691360473633,34.15702819824219,96.0473861694336,84.54460906982422,112.6958236694336,94.37080383300781,131.90199279785156,132.18833923339844,131.69593811035156,18.78065299987793,30.389144897460938,40.24887466430664,44.491539001464844,28.661029815673828,133.58412170410156,134.4841766357422,103.66114807128906,41.41061782836914,133.30052185058594,16.542190551757812,92.72488403320312,85.4261474609375,98.89163970947266,88.68991088867188,96.01663970947266,102.2527084350586,107.77583312988281,99.14261627197266,103.34821319580078,94.06127166748047,48.565696716308594,48.90176010131836,149.8413848876953,84.38069915771484,94.55431365966797,75.86222839355469,94.47972869873047,84.58305358886719,76.35393524169922,75.06436157226562,88.67192077636719,72.86196899414062,86.67166900634766,102.12881469726562,99.65167236328125,106.233642578125,97.97459411621094,113.05804443359375,100.92091369628906,109.21106719970703,116.11329650878906,121.69403839111328,111.90438079833984,117.68950653076172,107.32551574707031,62.04702377319336,62.6177978515625,11.898284912109375,9.883587837219238,121.31781768798828,118.90997314453125,117.09133911132812,120.0434799194336,124.15239715576172,14.756277084350586,2.7914042472839355,44.26642990112305,94.74662017822266,21.764881134033203,123.09629821777344,121.8193588256836,120.93555450439453,124.31620788574219,126.9958724975586,26.64985466003418,11.18834400177002,37.0606575012207,93.29685974121094,119.93285369873047,116.58435821533203,113.9796371459961,116.5433120727539,121.8464584350586,5.073693752288818,11.383090019226074,51.083675384521484,96.28946685791016,11.901803970336914,21.787654876708984,26.495006561279297,11.795323371887207,121.27294158935547,124.0096664428711,98.50935363769531,40.53176498413086,9.89943790435791,14.68893051147461,5.2622270584106445,117.45137786865234,121.6602783203125,100.361083984375,47.12721633911133,5.602413654327393,12.566706657409668,114.43362426757812,119.87138366699219,102.25385284423828,53.5300178527832,15.959878921508789,116.77642822265625,122.83131408691406,106.759521484375,59.09806823730469,122.71040344238281,126.90086364746094,105.10514831542969,50.40919494628906,15.893670082092285,55.809410095214844,99.05487060546875,45.51495361328125,97.12677764892578,62.526798248291016,0
136.78379821777344,77.26216888427734,112.00821685791016,87.66761016845703,29.366411209106445,17.58696937561035,39.244407653808594,129.3913116455078,129.8486785888672,130.32029724121094,134.2980194091797,135.1298828125,44.22293472290039,28.412425994873047,32.62116241455078,95.001220703125,85.35159301757812,114.44474792480469,94.81080627441406,132.425537109375,132.75558471679688,132.14141845703125,18.834630966186523,30.264400482177734,40.08346939086914,44.429561614990234,28.56378746032715,133.40786743164062,134.3582763671875,105.01612091064453,42.53850555419922,134.1450958251953,16.416227340698242,91.53894805908203,84.30785369873047,97.67382049560547,88.72828674316406,96.04862976074219,102.27474212646484,107.9281997680664,99.48808288574219,101.8013687133789,92.4405517578125,48.97244644165039,48.5754280090332,150.5572967529297,85.4066390991211,95.60867309570312,76.77462005615234,96.03677368164062,86.27105712890625,78.08909606933594,76.70745086669922,90.42041015625,73.19477844238281,87.21932983398438,102.65323638916016,100.94783782958984,105.01235961914062,96.83052062988281,111.80211639404297,100.64617156982422,108.93584442138672,115.84104919433594,121.56163024902344,111.92815399169922,116.14356231689453,105.72172546386719,62.43803787231445,62.04132843017578,11.811054229736328,9.880515098571777,121.40811157226562,119.23523712158203,117.56613159179688,120.59449768066406,124.71646881103516,14.868936538696289,2.1464896202087402,42.657127380371094,94.1011962890625,21.673175811767578,123.19481658935547,122.1380844116211,121.39358520507812,124.85673522949219,127.56434631347656,26.679853439331055,11.07477855682373,35.58012771606445,92.69210815429688,119.96833038330078,116.85932922363281,114.40692901611328,117.03917694091797,122.35008239746094,5.073269367218018,11.103851318359375,49.443111419677734,95.58941650390625,11.825067520141602,21.69094467163086,26.576242446899414,12.01193618774414,120.67852783203125,123.43865966796875,99.10496520996094,40.920448303222656,9.8808012008667,14.84194278717041,5.491635799407959,117.08665466308594,121.32307434082031,100.97480010986328,47.492061614990234,5.749923229217529,12.534794807434082,114.21678161621094,119.68763732910156,102.84362030029297,53.853790283203125,15.994829177856445,116.6225357055664,122.72752380371094,107.40777587890625,59.55548858642578,122.56832885742188,126.80288696289062,106.0210189819336,51.10295867919922,15.908428192138672,53.92043685913086,97.80255126953125,43.489627838134766,95.85735321044922,62.79985809326172,0
135.1465606689453,76.6816177368164,109.21541595458984,87.1664047241211,28.789798736572266,17.102310180664062,38.551082611083984,127.46687316894531,127.84310150146484,128.32064819335938,132.75144958496094,133.5540771484375,43.732635498046875,28.174114227294922,33.30625915527344,93.73336791992188,84.68026733398438,112.27600860595703,94.3481216430664,130.6953887939453,130.93502807617188,130.56593322753906,18.661951065063477,30.037784576416016,39.77329635620117,44.185550689697266,28.45077896118164,132.20706176757812,132.98291015625,103.10459899902344,42.324886322021484,131.74313354492188,16.495817184448242,90.67286682128906,83.361083984375,96.88572692871094,87.77041625976562,95.08133697509766,101.32120513916016,107.37974548339844,98.94009399414062,101.42012786865234,92.05631256103516,47.206092834472656,47.84330368041992,148.23744201660156,83.12102508544922,93.18488311767578,74.7060317993164,93.99966430664062,84.28141021728516,76.23086547851562,75.14257049560547,88.58574676513672,71.21576690673828,84.84491729736328,101.0925521850586,99.1401138305664,104.20032501220703,95.9411392211914,111.05863952636719,99.88716888427734,108.16395568847656,115.0705795288086,121.17450714111328,111.56132507324219,115.79989624023438,105.38982391357422,60.72629928588867,61.44862365722656,11.738181114196777,9.761329650878906,119.49031829833984,117.25850677490234,115.62458801269531,119.09466552734375,123.12468719482422,14.983881950378418,2.363370418548584,43.5638542175293,92.88629150390625,21.484485626220703,121.16873168945312,120.06350708007812,119.35969543457031,123.28031921386719,125.89462280273438,26.720787048339844,11.429069519042969,36.35844039916992,91.31324768066406,118.22985076904297,115.05876922607422,112.6402359008789,115.6986312866211,120.91411590576172,5.34677791595459,10.714862823486328,50.39032745361328,94.57416534423828,11.802291870117188,21.60150718688965,26.660673141479492,12.324246406555176,119.30197143554688,121.83203887939453,97.16682434082031,40.61652755737305,9.811484336853027,14.991121292114258,5.867012023925781,115.62102508544922,119.62012481689453,99.15837097167969,47.24692153930664,6.1115593910217285,12.50922966003418,112.76024627685547,117.98568725585938,101.19439697265625,53.66069030761719,15.865522384643555,115.5675277709961,121.4492416381836,106.27389526367188,59.75511169433594,121.45381164550781,125.48623657226562,104.61528778076172,51.25859832763672,15.652908325195312,55.240814208984375,97.22018432617188,44.876869201660156,95.04044342041016,61.10688400268555,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
